county,office,district,party,candidate,votes
BARBER,U.S. House,4,D,James A. Thompson,188
BUTLER,U.S. House,4,D,James A. Thompson,4366
CHAUTAUQUA,U.S. House,4,D,James A. Thompson,127
COMANCHE,U.S. House,4,D,James A. Thompson,90
COWLEY,U.S. House,4,D,James A. Thompson,2437
EDWARDS,U.S. House,4,D,James A. Thompson,130
ELK,U.S. House,4,D,James A. Thompson,107
GREENWOOD,U.S. House,4,D,James A. Thompson,281
HARPER,U.S. House,4,D,James A. Thompson,282
HARVEY,U.S. House,4,D,James A. Thompson,3416
KINGMAN,U.S. House,4,D,James A. Thompson,402
KIOWA,U.S. House,4,D,James A. Thompson,92
PAWNEE,U.S. House,4,D,James A. Thompson,18
PRATT,U.S. House,4,D,James A. Thompson,553
SEDGWICK,U.S. House,4,D,James A. Thompson,42298
STAFFORD,U.S. House,4,D,James A. Thompson,203
SUMNER,U.S. House,4,D,James A. Thompson,1445
Total,U.S. House,4,D,James A. Thompson,56435
BARBER,U.S. House,4,L,Chris Rockhold,23
BUTLER,U.S. House,4,L,Chris Rockhold,230
CHAUTAUQUA,U.S. House,4,L,Chris Rockhold,14
COMANCHE,U.S. House,4,L,Chris Rockhold,10
COWLEY,U.S. House,4,L,Chris Rockhold,99
EDWARDS,U.S. House,4,L,Chris Rockhold,8
ELK,U.S. House,4,L,Chris Rockhold,15
GREENWOOD,U.S. House,4,L,Chris Rockhold,18
HARPER,U.S. House,4,L,Chris Rockhold,19
HARVEY,U.S. House,4,L,Chris Rockhold,113
KINGMAN,U.S. House,4,L,Chris Rockhold,31
KIOWA,U.S. House,4,L,Chris Rockhold,20
PAWNEE,U.S. House,4,L,Chris Rockhold,0
PRATT,U.S. House,4,L,Chris Rockhold,31
SEDGWICK,U.S. House,4,L,Chris Rockhold,1374
STAFFORD,U.S. House,4,L,Chris Rockhold,16
SUMNER,U.S. House,4,L,Chris Rockhold,94
Total,U.S. House,4,L,Chris Rockhold,2115
BARBER,U.S. House,4,R,Ron Estes,647
BUTLER,U.S. House,4,R,Ron Estes,7430
CHAUTAUQUA,U.S. House,4,R,Ron Estes,422
COMANCHE,U.S. House,4,R,Ron Estes,283
COWLEY,U.S. House,4,R,Ron Estes,3193
EDWARDS,U.S. House,4,R,Ron Estes,479
ELK,U.S. House,4,R,Ron Estes,420
GREENWOOD,U.S. House,4,R,Ron Estes,820
HARPER,U.S. House,4,R,Ron Estes,786
HARVEY,U.S. House,4,R,Ron Estes,3883
KINGMAN,U.S. House,4,R,Ron Estes,1050
KIOWA,U.S. House,4,R,Ron Estes,425
PAWNEE,U.S. House,4,R,Ron Estes,44
PRATT,U.S. House,4,R,Ron Estes,1035
SEDGWICK,U.S. House,4,R,Ron Estes,39998
STAFFORD,U.S. House,4,R,Ron Estes,578
SUMNER,U.S. House,4,R,Ron Estes,2551
Total,U.S. House,4,R,Ron Estes,64044